name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Rwanda,2023-03-22,76.2,62.6,68.5,76.2,62.6,68.5,61.8,81.1,0.512,100,4.17,rain,0,0,14.1,9.2,160,1017.8,76.1,6.8,231.2,20,9,30,2023-03-22T06:03:35,2023-03-22T18:10:06,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-03-23,76,64.4,68.4,76,64.4,68.4,63.5,85.5,0.315,100,8.33,rain,0,0,17.9,11.4,165.7,1018,81.8,5.9,174.5,15.1,6,30,2023-03-23T06:03:21,2023-03-23T18:09:44,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-03-24,75.2,59,67.4,75.2,59,67.4,61.2,82.5,1.929,100,16.67,rain,0,0,13,9.4,200.5,1019.7,80.2,6.1,137.7,11.9,5,30,2023-03-24T06:03:06,2023-03-24T18:09:23,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-03-25,78.8,62.6,69.9,78.8,62.6,69.9,60.3,73.7,0,0,0,rain,0,0,14.8,11.4,221.3,1018.8,66.4,6.1,202.2,17.6,7,30,2023-03-25T06:02:51,2023-03-25T18:09:02,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-03-26,75.8,62.6,69,75.8,62.6,69,60.7,76.3,0.031,100,4.17,rain,0,0,13.2,9.2,17.7,1019.3,80.9,6.1,173.1,15,7,60,2023-03-26T06:02:36,2023-03-26T18:08:40,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-03-27,80.8,62.6,69.3,81.4,62.6,69.4,61.5,78.6,0.196,100,8.33,rain,0,0,15,15,337.9,1019.2,69.3,6.2,204.1,17.6,8,60,2023-03-27T06:02:21,2023-03-27T18:08:19,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999"
Rwanda,2023-03-28,70,62.6,65.5,70,62.6,65.5,62.1,89.4,0.142,100,8.33,rain,0,0,19,10.3,36.1,1020.2,87.8,5.4,174,15.2,7,30,2023-03-28T06:02:06,2023-03-28T18:07:58,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HRYR,64387099999"
Rwanda,2023-03-29,77.4,60.6,68.9,77.4,60.6,68.9,61.3,79.1,0,0,0,rain,0,0,13,10.3,58.9,1020.3,70.4,5.1,229.7,19.8,9,30,2023-03-29T06:01:51,2023-03-29T18:07:37,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-03-30,80.6,62.4,71.1,81.4,62.4,71.1,61.4,73.8,0,0,0,rain,0,0,16.3,9.2,86.6,1019,57.1,6.2,243.7,21.1,9,30,2023-03-30T06:01:37,2023-03-30T18:07:16,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-03-31,71.6,62.6,66.1,71.6,62.6,66.1,62.7,89.4,0.181,100,8.33,rain,0,0,18.6,9.2,86.6,1018.2,73.2,6.6,177.5,15.4,8,60,2023-03-31T06:01:22,2023-03-31T18:06:54,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HRYR,64387099999,remote"
Rwanda,2023-04-01,75.2,60.8,66.4,75.2,60.8,66.4,61.4,85.2,1.575,100,4.17,rain,0,0,15.9,8.1,153.9,1019.8,79,6,241.5,20.9,9,30,2023-04-01T06:01:07,2023-04-01T18:06:34,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-04-02,80.6,62.6,70.4,81.1,62.6,70.5,61.2,75.4,0,0,0,rain,0,0,23,11.4,183.6,1019,62.7,5.3,270,23.2,9,30,2023-04-02T06:00:52,2023-04-02T18:06:13,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-04-03,75.2,62.6,67.5,75.2,62.6,67.5,61.4,81.5,0.008,100,4.17,rain,0,0,16.6,15,183.5,1018.5,70.6,6.2,178.2,15.3,7,30,2023-04-03T06:00:38,2023-04-03T18:05:52,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HRYR,64387099999"
Rwanda,2023-04-04,80.6,62.6,69.7,81,62.6,69.8,61.4,76.5,1.969,100,4.17,rain,0,0,17.7,8.3,37,1018.2,68,6.2,263.5,22.9,10,60,2023-04-04T06:00:23,2023-04-04T18:05:32,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999"
Rwanda,2023-04-05,70.1,62.6,66.1,70.1,62.6,66.1,61.7,86.4,0.354,100,4.17,rain,0,0,23,11.4,28.2,1018.8,66.1,6.2,116.8,10.1,5,10,2023-04-05T06:00:09,2023-04-05T18:05:11,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HRYR,64387099999"
Rwanda,2023-04-06,77,59,68.4,77,59,68.4,60.6,78.3,0,0,0,rain,0,0,15.2,11.4,139.6,1017.3,58.9,6.8,225.2,19.3,8,10,2023-04-06T05:59:55,2023-04-06T18:04:51,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2023-04-07,79.8,60.8,70.9,79.8,60.8,70.9,61,72.7,0,0,0,rain,0,0,16.1,10.3,162.2,1018.1,50.1,6.1,269,23.1,9,30,2023-04-07T05:59:41,2023-04-07T18:04:31,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-04-08,76.6,62.6,69,76.6,62.6,69,60.9,76.6,0,0,0,rain,0,0,19.2,27.7,44.1,1018.4,61.6,6.2,250,21.7,8,30,2023-04-08T05:59:28,2023-04-08T18:04:11,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-04-09,78.8,60.8,69.3,78.8,60.8,69.3,61.3,77.2,3.543,100,8.33,rain,0,0,21.7,10.3,184.7,1019.7,62.4,5.8,167.9,14.5,8,30,2023-04-09T05:59:14,2023-04-09T18:03:52,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"HRYR,64387099999"
Rwanda,2023-04-10,79.4,60.8,70.8,79.4,60.8,70.8,61.3,73.2,0,0,0,rain,0,0,17.7,8.1,145.3,1018.3,53.6,6.2,256.6,22.1,9,60,2023-04-10T05:59:01,2023-04-10T18:03:33,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-04-11,78.8,64.2,70.4,78.8,64.2,70.4,62.7,78,0,0,0,rain,0,0,19.5,11.4,146.6,1016.9,65.4,6.5,258,22.3,10,30,2023-04-11T05:58:48,2023-04-11T18:03:14,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2023-04-12,78.8,62.6,70.2,78.8,62.6,70.2,62.2,77.6,0.118,100,4.17,rain,0,0,18.6,6.9,142.6,1018.3,59.8,6.3,263.6,22.7,10,30,2023-04-12T05:58:35,2023-04-12T18:02:56,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-04-13,75.2,62.7,68.1,75.2,62.7,68.1,62.2,82.1,0.118,100,4.17,rain,0,0,19.5,10.3,321.3,1019,63.4,6.6,261.8,22.6,9,10,2023-04-13T05:58:23,2023-04-13T18:02:37,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-04-14,75.2,60.8,66.7,75.2,60.8,66.7,62.3,86.8,0.551,100,4.17,rain,0,0,30,15.9,280.8,1019.8,68.3,6.2,121.4,10.5,5,10,2023-04-14T05:58:11,2023-04-14T18:02:20,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999"
Rwanda,2023-04-15,80.6,59,67.1,82.3,59,67.2,62.5,86.5,0.276,100,4.17,rain,0,0,32.2,17.5,239.7,1019,60.9,5.8,244.6,21.2,9,60,2023-04-15T05:57:59,2023-04-15T18:02:02,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999"
Rwanda,2023-04-16,77,62.1,68.5,77,62.1,68.5,62.4,82.5,0.984,100,16.67,rain,0,0,15.2,6.9,338.8,1018.5,67.8,5.8,149.2,12.9,6,10,2023-04-16T05:57:47,2023-04-16T18:01:45,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"HRYR,64387099999"
Rwanda,2023-04-17,77.9,62.6,68.6,77.9,62.6,68.6,63.2,84.2,1.693,100,8.33,rain,0,0,21.5,15,242.3,1017.5,76.5,5.7,195.3,16.8,7,30,2023-04-17T05:57:36,2023-04-17T18:01:28,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-04-18,75.9,64.4,68.6,75.9,64.4,68.6,63.3,84.5,0.358,100,12.5,rain,0,0,19.2,8.1,188.5,1019.8,84.8,5.8,132.7,11.5,5,30,2023-04-18T05:57:25,2023-04-18T18:01:12,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"HRYR,64387099999,remote"
Rwanda,2023-04-19,77,60.8,69.4,77,60.8,69.4,63.1,81.9,0,0,0,rain,0,0,31.1,17.2,160.2,1019.8,70.1,5.9,213.5,18.4,8,30,2023-04-19T05:57:15,2023-04-19T18:00:56,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-04-20,78.8,64.4,71.2,78.8,64.4,71.2,63.5,78.3,0,0,0,rain,0,0,15.9,8.1,171,1016.4,61.3,6.1,223.5,19.3,8,30,2023-04-20T05:57:05,2023-04-20T18:00:40,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-04-21,77,64.4,70.5,77,64.4,70.5,63.7,80.1,0,0,0,rain,0,0,16.8,9.2,170.9,1015.3,72.1,6.6,188.2,16.4,7,30,2023-04-21T05:56:55,2023-04-21T18:00:25,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2023-04-22,77,62.6,70,77,62.6,70,65.1,85.4,0,0,0,rain,0,0,24.2,16.1,146.3,1016.8,84,6,209.5,18.3,7,30,2023-04-22T05:56:46,2023-04-22T18:00:11,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-04-23,75.2,62.6,68.2,75.2,62.6,68.2,62.9,84.5,0.008,100,4.17,rain,0,0,18.1,8.1,181.4,1018.3,78.4,6.4,149,13,6,30,2023-04-23T05:56:37,2023-04-23T17:59:57,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-04-24,77,66.2,70.1,77,66.2,70.1,64.5,83.4,0,0,0,rain,0,0,19.2,11.4,147,1019.3,77.5,6,232.1,20.2,8,30,2023-04-24T05:56:29,2023-04-24T17:59:43,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-04-25,75.2,64.4,69.4,75.2,64.4,69.4,63.6,83,0,0,0,rain,0,0,16.6,9.2,139.2,1019.5,68.4,5.7,173.8,14.9,7,30,2023-04-25T05:56:21,2023-04-25T17:59:30,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-04-26,77,64.4,69.1,77,64.4,69.1,62.3,80,0,0,0,rain,0,0,15.4,13.9,336.9,1019.4,79.1,6,170.4,14.7,7,30,2023-04-26T05:56:13,2023-04-26T17:59:17,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-04-27,78.8,62.6,68.9,78.8,62.6,68.9,63.1,83.4,0.591,100,4.17,rain,0,0,16.8,11.4,201.9,1018.3,64.3,6.4,226.2,19.5,8,60,2023-04-27T05:56:06,2023-04-27T17:59:05,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-04-28,77,64.4,69.9,77,64.4,69.9,63.1,80.5,0.048,100,12.5,rain,0,0,15,6.9,165.7,1018.5,83.9,6,221.7,19.2,8,30,2023-04-28T05:56:00,2023-04-28T17:58:54,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-04-29,73.4,61.6,67.1,73.4,61.6,67.1,63.7,89.6,0.008,100,4.17,rain,0,0,15.9,10.3,262.1,1019.6,79.2,6.6,167.5,14.4,7,30,2023-04-29T05:55:54,2023-04-29T17:58:43,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-04-30,77,61.1,68.9,77,61.1,68.9,62,80.3,0.008,100,8.33,rain,0,0,15.2,10.3,161.9,1018.9,74.4,6.8,193.4,16.8,7,30,2023-04-30T05:55:48,2023-04-30T17:58:32,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-05-01,68,62.6,64.7,68,62.6,64.7,62.5,92.6,0.066,100,8.33,rain,0,0,12.3,6.9,324.9,1020.5,82.3,6.1,74.1,6.5,3,10,2023-05-01T05:55:43,2023-05-01T17:58:22,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HRYR,64387099999,remote"
Rwanda,2023-05-02,77,62.6,69.4,77,62.6,69.4,61.2,77,0.008,100,4.17,rain,0,0,13.4,11.4,144,1020.3,69.4,6.1,231.5,19.8,9,30,2023-05-02T05:55:38,2023-05-02T17:58:13,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999"
Rwanda,2023-05-03,73.4,62.6,69.1,73.4,62.6,69.1,63.5,82.7,0.04,100,20.83,rain,0,0,12.8,9.2,152.8,1020.5,86.8,6.6,123.8,10.7,4,60,2023-05-03T05:55:34,2023-05-03T17:58:04,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HRYR,64387099999,remote"
Rwanda,2023-05-04,77,64.4,69.5,77,64.4,69.5,64.6,85.7,0,0,0,rain,0,0,14.3,10.3,136,1022.7,77.5,5.1,202.4,17.6,8,60,2023-05-04T05:55:31,2023-05-04T17:57:56,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-05-05,78.9,64.4,70.4,78.9,64.4,70.4,62.9,79,0,0,0,rain,0,0,13,9.2,146.8,1021.8,65.9,6.3,239.1,20.7,9,60,2023-05-05T05:55:28,2023-05-05T17:57:48,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-05-06,78.8,62.6,70.3,78.8,62.6,70.3,62.6,78.2,0,0,0,rain,0,0,20.8,10.3,202.3,1020.6,55.9,6.6,240.7,20.9,8,30,2023-05-06T05:55:25,2023-05-06T17:57:41,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2023-05-07,80.6,64.4,72.1,81.4,64.4,72.2,62.6,74,0,0,0,rain,0,0,15.9,9.2,179.3,1020.7,62.9,6.1,246.7,21.5,8,30,2023-05-07T05:55:23,2023-05-07T17:57:35,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-05-08,82.4,66.2,73.3,83.4,66.2,73.4,62.4,70.3,0,0,0,rain,0,0,14.3,9.2,148.4,1020,50.4,6.2,259.2,22.3,8,30,2023-05-08T05:55:22,2023-05-08T17:57:29,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-05-09,78.8,66.2,70.4,78.8,66.2,70.4,63.5,80.2,0,0,0,rain,0,0,17.9,11.4,197.3,1019.6,72.5,6.6,203.9,17.8,7,30,2023-05-09T05:55:21,2023-05-09T17:57:24,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2023-05-10,77.3,64.4,67.9,77.3,64.4,67.9,64.4,89.4,1.456,100,8.33,rain,0,0,18.1,11.4,231.5,1020.6,83,6.1,186.9,16.1,7,30,2023-05-10T05:55:20,2023-05-10T17:57:19,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HRYR,64387099999"
Rwanda,2023-05-11,77,64.2,68.1,77,64.2,68.1,63.4,86.1,0.315,100,4.17,rain,0,0,20.1,12.8,200.9,1021.6,79.3,6.2,156.3,13.6,6,30,2023-05-11T05:55:21,2023-05-11T17:57:15,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HRYR,64387099999"
Rwanda,2023-05-12,77,62.6,70.2,77,62.6,70.2,62.5,78.1,0.004,100,4.17,rain,0,0,18.3,8.1,153,1021,69.8,6.5,219.7,18.8,8,30,2023-05-12T05:55:21,2023-05-12T17:57:12,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-05-13,78.3,64.4,71.3,78.3,64.4,71.3,63.1,76.4,0.004,100,4.17,rain,0,0,16.8,6.9,116.4,1021.7,54.1,6.9,215.1,18.6,8,30,2023-05-13T05:55:22,2023-05-13T17:57:09,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-05-14,82.4,63.9,73,82.9,63.9,73,62.4,71.3,0,0,0,,0,0,19.5,10.3,181.2,1021.2,40.8,8,246,21.2,8,30,2023-05-14T05:55:24,2023-05-14T17:57:07,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2023-05-15,82.4,66.2,73.6,82.9,66.2,73.7,62.2,69.1,0,0,0,,0,0,15.4,11.4,181.1,1021.5,38.5,6.2,245.1,21.2,8,30,2023-05-15T05:55:26,2023-05-15T17:57:05,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-05-16,82.4,64.4,73.2,82.9,64.4,73.4,62.2,70.2,0,0,0,,0,0,15.7,12.8,175.8,1021,45.2,6.2,258.4,22.3,8,30,2023-05-16T05:55:29,2023-05-16T17:57:04,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-05-17,80.6,66.2,73,81.4,66.2,73.1,62.1,69.9,0,0,0,rain,0,0,17.2,10.1,144.3,1020.7,63.1,6.2,235.2,20.3,8,30,2023-05-17T05:55:32,2023-05-17T17:57:04,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-05-18,78.9,66.2,73.3,78.9,66.2,73.3,62,68.9,0.004,100,4.17,rain,0,0,17,8.7,90.7,1020.8,58.2,6,211.4,18.3,8,60,2023-05-18T05:55:36,2023-05-18T17:57:04,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2023-05-19,82.4,64.4,74.1,82.5,64.4,74.1,61,66.1,0,0,0,rain,0,0,18.3,11.4,172.2,1021,45.5,6.2,249.1,21.5,8,30,2023-05-19T05:55:41,2023-05-19T17:57:05,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-05-20,82.4,68,75.1,82.1,68,75,59.6,60.6,0,0,0,rain,0,0,17,8.1,178,1020.5,48.1,6.2,227.7,19.7,7,30,2023-05-20T05:55:45,2023-05-20T17:57:07,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-05-21,82.4,66.2,74.1,82.1,66.2,74.1,58.9,60.5,0,0,0,,0,0,17.4,9.2,178.4,1019.8,35.2,6.2,257.2,22.1,9,30,2023-05-21T05:55:51,2023-05-21T17:57:09,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-05-22,82.4,62.6,73.1,81.7,62.6,73.1,57.6,60.6,0,0,0,,0,0,18.3,9.2,178.9,1020.2,36.9,6.2,256.3,22,9,30,2023-05-22T05:55:57,2023-05-22T17:57:11,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-05-23,80.6,64.4,72.3,81.1,64.4,72.3,59.5,65.5,0,0,0,rain,0,0,19,10.3,173.5,1020.7,47.5,6.2,236.2,20.3,7,30,2023-05-23T05:56:03,2023-05-23T17:57:14,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-05-24,80.6,64.4,72.3,81.8,64.4,72.5,62.5,72.7,0,0,0,rain,0,0,19.7,11.4,149.5,1020.1,70.2,6.2,206.4,17.8,7,30,2023-05-24T05:56:10,2023-05-24T17:57:18,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2023-05-25,80.6,66.2,72.7,81.1,66.2,72.8,61.3,69.5,0,0,0,rain,0,0,18.3,11.4,200.1,1020.4,72.6,6.2,235.2,20.5,9,30,2023-05-25T05:56:17,2023-05-25T17:57:22,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-05-26,80.6,64.4,72.7,81.1,64.4,72.7,60.3,66.9,0,0,0,rain,0,0,19.9,12.8,164,1020,54.1,6.2,217.3,18.7,8,30,2023-05-26T05:56:24,2023-05-26T17:57:27,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-05-27,77,66.2,71.9,77,66.2,71.9,59.2,65.3,0,0,0,rain,0,0,19.9,15,166.3,1020.2,57.8,6.2,205.1,17.7,7,10,2023-05-27T05:56:33,2023-05-27T17:57:32,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-05-28,77,64.4,71.2,77,64.4,71.2,58.3,65.4,0,0,0,rain,0,0,20.4,11.4,173.3,1020.9,60.5,6.6,194.8,17.2,7,10,2023-05-28T05:56:41,2023-05-28T17:57:38,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2023-05-29,80.6,62.6,71.3,80.8,62.6,71.3,58.2,65.2,0,0,0,rain,0,0,20.8,12.8,149,1021.2,55.9,6.2,206.6,17.8,7,10,2023-05-29T05:56:50,2023-05-29T17:57:45,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-05-30,80.6,66.2,71.8,80.8,66.2,71.8,58,62.9,0,0,0,rain,0,0,17.9,8.1,172.9,1022.3,71.7,6.2,206.2,17.8,7,10,2023-05-30T05:56:59,2023-05-30T17:57:52,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-05-31,80.6,64.4,72.2,80.5,64.4,72.2,57.1,60.5,0,0,0,rain,0,0,19.2,9.2,159.2,1022.3,50.1,6.2,203.6,17.7,7,10,2023-05-31T05:57:09,2023-05-31T17:57:59,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-06-01,79.6,62.6,72.2,79.6,62.6,72.2,58.4,63.6,0,0,0,,0,0,16.8,11.4,161.6,1020.8,51.8,6.1,226.8,19.6,7,10,2023-06-01T05:57:19,2023-06-01T17:58:07,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-06-02,80.6,64.4,72.9,81.8,64.4,72.9,59,63.2,0,0,0,rain,0,0,20.1,9.2,141.6,1020.9,54,6.2,209.1,18,8,30,2023-06-02T05:57:29,2023-06-02T17:58:15,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-06-03,80.6,62.6,72.6,81.1,62.6,72.7,58.8,63.6,0,0,0,rain,0,0,19.9,10.3,155.9,1020.8,44.5,6.2,206.3,17.8,8,30,2023-06-03T05:57:40,2023-06-03T17:58:24,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-06-04,82.4,62.6,73.2,81.7,62.6,73.2,58.2,61.6,0,0,0,rain,0,0,18.6,12.8,161.1,1020.5,60.4,6.2,204.7,17.8,7,10,2023-06-04T05:57:51,2023-06-04T17:58:33,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-06-05,80.6,66.2,73.4,80.5,66.2,73.4,57.4,58.9,0,0,0,rain,0,0,21.9,11.4,167.1,1021.2,51.5,6.2,215.3,18.5,8,10,2023-06-05T05:58:03,2023-06-05T17:58:42,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-06-06,80.6,62.6,72.5,80.5,62.6,72.5,56.8,59.3,0,0,0,rain,0,0,23,15,158.6,1021.6,47.3,6.2,225.9,19.4,7,10,2023-06-06T05:58:14,2023-06-06T17:58:52,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-06-07,77,66.2,71,77,66.2,71,58.4,65.2,0,0,0,rain,0,0,18.1,9.2,204.1,1022.1,64.6,6.2,193.6,16.7,7,10,2023-06-07T05:58:26,2023-06-07T17:59:02,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-06-08,80.6,60.8,71.5,79.7,60.8,71.4,54.5,58.8,0,0,0,,0,0,18.8,8.1,179.5,1022.4,36.1,6.2,264.1,22.8,9,10,2023-06-08T05:58:38,2023-06-08T17:59:13,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-06-09,78.8,62.6,71.2,78.8,62.6,71.2,56.1,59.9,0,0,0,,0,0,20.8,9.2,198.7,1022.1,54.6,6.2,202.8,17.6,8,10,2023-06-09T05:58:50,2023-06-09T17:59:24,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2023-06-10,80.6,60.8,71.7,80.3,60.8,71.7,55.9,59.4,0,0,0,rain,0,0,20.4,8.1,196.2,1021.6,46.1,6.2,220.3,19,7,10,2023-06-10T05:59:03,2023-06-10T17:59:35,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
